{'outOfRailTime': 0.2806015345455888, 'outOfRailVelocity': 16.13480890055026, 'apogeeTime': 25.065817552032605, 'apogeeAltitude': 2673.41521003055, 'apogeeX': 484.77515788110844, 'apogeeY': 66.50415976223242, 'impactTime': 183.99545498663701, 'impactX': 751.2603766357377, 'impactY': 52.16696671511411, 'impactVelocity': -9.437972330431213, 'initialStaticMargin': 1.6927187630919942, 'outOfRailStaticMargin': 1.7407379404377754, 'finalStaticMargin': 2.4730595727321036, 'numberOfEvents': 2, 'executionTime': 2.046875, 'maxVelocity': 214.5946254149264, 'drogueTriggerTime': 23.580952380952382, 'drogueInflatedTime': 24.03641659506704, 'drogueInflatedVelocity': 21.43661658536545}
{'outOfRailTime': 0.3090093122483809, 'outOfRailVelocity': 15.839606559439263, 'apogeeTime': 26.202921894592208, 'apogeeAltitude': 2910.9607348493346, 'apogeeX': 570.1789672763351, 'apogeeY': 238.97231586614558, 'impactTime': 203.2170123747718, 'impactX': 945.8485387753682, 'impactY': 370.295754476949, 'impactVelocity': -8.646643027882266, 'initialStaticMargin': 2.250080304943161, 'outOfRailStaticMargin': 2.2897071650080143, 'finalStaticMargin': 2.963310477396529, 'numberOfEvents': 2, 'executionTime': 2.109375, 'maxVelocity': 227.1648733524453, 'drogueTriggerTime': 24.695238095238096, 'drogueInflatedTime': 25.733489153457352, 'drogueInflatedVelocity': 24.270946697488988}
{'outOfRailTime': 0.30264572891655284, 'outOfRailVelocity': 15.601822383784002, 'apogeeTime': 26.014569348125526, 'apogeeAltitude': 2879.8050232519577, 'apogeeX': 411.62942180528444, 'apogeeY': 49.523210248874186, 'impactTime': 191.3361793965981, 'impactX': 747.8674488282672, 'impactY': -42.26435374206555, 'impactVelocity': -9.39514814002392, 'initialStaticMargin': 3.0064372403792956, 'outOfRailStaticMargin': 3.0574274896065146, 'finalStaticMargin': 3.892128752215037, 'numberOfEvents': 2, 'executionTime': 2.09375, 'maxVelocity': 219.45537327186554, 'drogueTriggerTime': 24.80952380952381, 'drogueInflatedTime': 26.119748741830666, 'drogueInflatedVelocity': 16.471649960709357}
{'outOfRailTime': 0.3145221307139092, 'outOfRailVelocity': 14.159973586619442, 'apogeeTime': 27.54011915380367, 'apogeeAltitude': 3155.3627115064646, 'apogeeX': 701.5353399542645, 'apogeeY': 325.239251528091, 'impactTime': 220.77316709073943, 'impactX': 1028.6730956505533, 'impactY': 253.25833708315798, 'impactVelocity': -8.560857573807231, 'initialStaticMargin': 2.493833022813264, 'outOfRailStaticMargin': 2.527431664358643, 'finalStaticMargin': 3.198712937976581, 'numberOfEvents': 2, 'executionTime': 2.375, 'maxVelocity': 232.06524396580693, 'drogueTriggerTime': 26.180952380952384, 'drogueInflatedTime': 27.963832523580777, 'drogueInflatedVelocity': 29.25255159577478}
{'outOfRailTime': 0.3029484718653913, 'outOfRailVelocity': 16.371337006968513, 'apogeeTime': 29.34727364245719, 'apogeeAltitude': 3717.956211621772, 'apogeeX': 749.1036820497343, 'apogeeY': 352.02019916928975, 'impactTime': 243.39350862303013, 'impactX': 1295.4626577037081, 'impactY': 302.16902753893635, 'impactVelocity': -8.292929396468763, 'initialStaticMargin': 1.8633443163750174, 'outOfRailStaticMargin': 1.8965502375230399, 'finalStaticMargin': 2.5348349335326334, 'numberOfEvents': 2, 'executionTime': 2.796875, 'maxVelocity': 261.53368782878977, 'drogueTriggerTime': 27.838095238095242, 'drogueInflatedTime': 28.757784527096035, 'drogueInflatedVelocity': 28.97089623045536}
{'outOfRailTime': 0.369965728883237, 'outOfRailVelocity': 13.72880058998994, 'apogeeTime': 23.51336951675134, 'apogeeAltitude': 2134.9125987064563, 'apogeeX': 436.49824426756805, 'apogeeY': 177.33337359490454, 'impactTime': 166.73429760217803, 'impactX': 473.2397455002777, 'impactY': 174.18847135564332, 'impactVelocity': -8.50337827273697, 'initialStaticMargin': 2.250321522566596, 'outOfRailStaticMargin': 2.2891361618478996, 'finalStaticMargin': 2.8667857122131353, 'numberOfEvents': 2, 'executionTime': 1.84375, 'maxVelocity': 177.60812393525717, 'drogueTriggerTime': 22.161904761904765, 'drogueInflatedTime': 23.735464963332234, 'drogueInflatedVelocity': 21.97619922536666}
{'outOfRailTime': 0.3052177148106247, 'outOfRailVelocity': 16.05590586457628, 'apogeeTime': 25.55868151069819, 'apogeeAltitude': 2736.823133006772, 'apogeeX': 505.9471057294616, 'apogeeY': 253.40702806308246, 'impactTime': 178.96758994883132, 'impactX': 743.7751532992689, 'impactY': 167.76769494361434, 'impactVelocity': -9.231890805950268, 'initialStaticMargin': 1.5616492165420888, 'outOfRailStaticMargin': 1.5996550817978024, 'finalStaticMargin': 2.19406343992824, 'numberOfEvents': 2, 'executionTime': 2.15625, 'maxVelocity': 216.8053539596101, 'drogueTriggerTime': 24.104761904761908, 'drogueInflatedTime': 24.99579236429365, 'drogueInflatedVelocity': 23.185073669591915}
{'outOfRailTime': 0.30802782402012063, 'outOfRailVelocity': 16.432590487921043, 'apogeeTime': 27.18599145584831, 'apogeeAltitude': 3196.989463292999, 'apogeeX': 666.5820479236795, 'apogeeY': 230.94778402933062, 'impactTime': 231.384685502879, 'impactX': 1010.7467278270825, 'impactY': 14.58530738339541, 'impactVelocity': -8.09464746451636, 'initialStaticMargin': 2.3665441667885707, 'outOfRailStaticMargin': 2.4099789339382456, 'finalStaticMargin': 3.1655809121768796, 'numberOfEvents': 2, 'executionTime': 2.375, 'maxVelocity': 237.13588622928373, 'drogueTriggerTime': 25.88571428571429, 'drogueInflatedTime': 27.24290843480418, 'drogueInflatedVelocity': 26.298504002559458}
{'outOfRailTime': 0.33596946144682893, 'outOfRailVelocity': 16.265742841412703, 'apogeeTime': 27.341334073918276, 'apogeeAltitude': 3115.7921930208886, 'apogeeX': 616.387549653822, 'apogeeY': 103.85571287260525, 'impactTime': 211.68138768853245, 'impactX': 1039.205195821711, 'impactY': 61.87740141313715, 'impactVelocity': -9.33300952916666, 'initialStaticMargin': 2.6319278617389865, 'outOfRailStaticMargin': 2.6793144545959997, 'finalStaticMargin': 3.477922473274551, 'numberOfEvents': 2, 'executionTime': 2.640625, 'maxVelocity': 230.34121464965892, 'drogueTriggerTime': 25.961904761904766, 'drogueInflatedTime': 26.655823784514393, 'drogueInflatedVelocity': 24.27095504206761}
{'outOfRailTime': 0.3194938250429527, 'outOfRailVelocity': 15.49744679259777, 'apogeeTime': 27.00997395751761, 'apogeeAltitude': 3049.6597483942314, 'apogeeX': 854.4459354136568, 'apogeeY': 433.88268524529167, 'impactTime': 218.99403563820525, 'impactX': 1177.3796548348782, 'impactY': 359.44756428105586, 'impactVelocity': -8.471554435518462, 'initialStaticMargin': 2.586435572092785, 'outOfRailStaticMargin': 2.625174219446596, 'finalStaticMargin': 3.3034766309735715, 'numberOfEvents': 2, 'executionTime': 2.171875, 'maxVelocity': 230.3028134418532, 'drogueTriggerTime': 25.80952380952381, 'drogueInflatedTime': 26.740071364129026, 'drogueInflatedVelocity': 36.52969089426527}
{'outOfRailTime': 0.34028835360410825, 'outOfRailVelocity': 14.217444503443458, 'apogeeTime': 26.718985601330104, 'apogeeAltitude': 2854.9654173212607, 'apogeeX': 572.6546654082289, 'apogeeY': 307.66554796993677, 'impactTime': 199.46206905035612, 'impactX': 721.1158156522217, 'impactY': 309.6249933680401, 'impactVelocity': -8.909978766916256, 'initialStaticMargin': 1.9658101132523076, 'outOfRailStaticMargin': 2.008261389588607, 'finalStaticMargin': 2.762419575406391, 'numberOfEvents': 2, 'executionTime': 2.03125, 'maxVelocity': 212.91739757543726, 'drogueTriggerTime': 25.123809523809527, 'drogueInflatedTime': 26.211706465338292, 'drogueInflatedVelocity': 26.083688232310617}
{'outOfRailTime': 0.3280446581183635, 'outOfRailVelocity': 17.210099937356336, 'apogeeTime': 28.116391069292348, 'apogeeAltitude': 3325.4977272962124, 'apogeeX': 808.588709648742, 'apogeeY': 488.5915878123259, 'impactTime': 213.98372263743136, 'impactX': 1109.3551355398913, 'impactY': 519.6534589242756, 'impactVelocity': -9.245413659462962, 'initialStaticMargin': 2.380617712536885, 'outOfRailStaticMargin': 2.414679528781584, 'finalStaticMargin': 2.9540456154183916, 'numberOfEvents': 2, 'executionTime': 2.296875, 'maxVelocity': 239.31860017523135, 'drogueTriggerTime': 26.64761904761905, 'drogueInflatedTime': 27.230844288125564, 'drogueInflatedVelocity': 35.470184379041896}
{'outOfRailTime': 0.3106084445344799, 'outOfRailVelocity': 16.509504919201152, 'apogeeTime': 27.900415557204642, 'apogeeAltitude': 3326.099646684692, 'apogeeX': 707.767626199008, 'apogeeY': 267.69562292731894, 'impactTime': 234.53270718348415, 'impactX': 1119.6995602145712, 'impactY': 356.7626030830147, 'impactVelocity': -8.650714449986234, 'initialStaticMargin': 1.8584128638320607, 'outOfRailStaticMargin': 1.898592895191681, 'finalStaticMargin': 2.5796499600576084, 'numberOfEvents': 2, 'executionTime': 2.75, 'maxVelocity': 239.76812328585692, 'drogueTriggerTime': 26.533333333333335, 'drogueInflatedTime': 28.3801350180439, 'drogueInflatedVelocity': 28.208846383530027}
{'outOfRailTime': 0.3276205482947699, 'outOfRailVelocity': 16.835855666306557, 'apogeeTime': 25.16787190892958, 'apogeeAltitude': 2665.7200701471634, 'apogeeX': 506.0002909997845, 'apogeeY': 114.7669602567485, 'impactTime': 182.08068768977404, 'impactX': 810.5042632745916, 'impactY': 57.90555823217377, 'impactVelocity': -8.916510848966793, 'initialStaticMargin': 2.174689892278833, 'outOfRailStaticMargin': 2.2102072814373046, 'finalStaticMargin': 2.7189569235020277, 'numberOfEvents': 2, 'executionTime': 2.0625, 'maxVelocity': 211.119539697192, 'drogueTriggerTime': 23.79047619047619, 'drogueInflatedTime': 25.026843754406322, 'drogueInflatedVelocity': 21.249278213134144}
{'outOfRailTime': 0.28590240415083623, 'outOfRailVelocity': 15.742554738109197, 'apogeeTime': 27.778172423517116, 'apogeeAltitude': 3389.464532325327, 'apogeeX': 638.2448260401112, 'apogeeY': 318.7469696043727, 'impactTime': 237.63906571596462, 'impactX': 1042.0841685110763, 'impactY': 120.89604964955558, 'impactVelocity': -8.056713850056173, 'initialStaticMargin': 1.3219766727177094, 'outOfRailStaticMargin': 1.3734917443934829, 'finalStaticMargin': 2.3961019072250593, 'numberOfEvents': 2, 'executionTime': 2.5, 'maxVelocity': 252.92692667227863, 'drogueTriggerTime': 26.40952380952381, 'drogueInflatedTime': 27.59608136311018, 'drogueInflatedVelocity': 25.503951930458733}
{'outOfRailTime': 0.3201440164774379, 'outOfRailVelocity': 18.07495058506535, 'apogeeTime': 28.324829263779176, 'apogeeAltitude': 3472.1126809273046, 'apogeeX': 919.2366623266136, 'apogeeY': 329.60425202707336, 'impactTime': 213.0383047292041, 'impactX': 1338.6378896944184, 'impactY': 191.84439788492006, 'impactVelocity': -10.006306687529671, 'initialStaticMargin': 1.3508680273247662, 'outOfRailStaticMargin': 1.3957810543801714, 'finalStaticMargin': 2.1436952788168933, 'numberOfEvents': 2, 'executionTime': 2.421875, 'maxVelocity': 253.0088935028557, 'drogueTriggerTime': 26.80952380952381, 'drogueInflatedTime': 27.238872520675, 'drogueInflatedVelocity': 36.09768776555613}
{'outOfRailTime': 0.242411817418202, 'outOfRailVelocity': 19.659626977636695, 'apogeeTime': 29.14819961264574, 'apogeeAltitude': 4035.8753108956944, 'apogeeX': 902.6051522221185, 'apogeeY': 294.5913046233117, 'impactTime': 255.76992610000747, 'impactX': 1760.438858739214, 'impactY': 177.8031255170922, 'impactVelocity': -8.881923027213542, 'initialStaticMargin': 1.7991423133083027, 'outOfRailStaticMargin': 1.8336790058725654, 'finalStaticMargin': 2.415252339935047, 'numberOfEvents': 2, 'executionTime': 3.1875, 'maxVelocity': 289.3925461881418, 'drogueTriggerTime': 27.923809523809528, 'drogueInflatedTime': 29.534392150567264, 'drogueInflatedVelocity': 31.40988094219149}
{'outOfRailTime': 0.3131341325321755, 'outOfRailVelocity': 15.424407264058159, 'apogeeTime': 24.57359355223503, 'apogeeAltitude': 2450.084064232932, 'apogeeX': 416.37687178094455, 'apogeeY': 87.6425406700754, 'impactTime': 164.2881603596111, 'impactX': 513.9926512044844, 'impactY': 140.93588781747388, 'impactVelocity': -9.634402689647557, 'initialStaticMargin': 2.089758079965765, 'outOfRailStaticMargin': 2.1274842725925662, 'finalStaticMargin': 2.669213536731756, 'numberOfEvents': 2, 'executionTime': 1.859375, 'maxVelocity': 196.54622805642927, 'drogueTriggerTime': 23.104761904761908, 'drogueInflatedTime': 23.216894625124382, 'drogueInflatedVelocity': 21.276804894916413}
{'outOfRailTime': 0.38593080243223316, 'outOfRailVelocity': 13.814894810436929, 'apogeeTime': 23.647238352688465, 'apogeeAltitude': 2132.244767733874, 'apogeeX': 581.1092867500266, 'apogeeY': 262.55553269305483, 'impactTime': 162.94185026322413, 'impactX': 760.3632379465455, 'impactY': 212.00543044933522, 'impactVelocity': -9.254842544367692, 'initialStaticMargin': 2.4614525338729027, 'outOfRailStaticMargin': 2.509049568407199, 'finalStaticMargin': 3.202475194764139, 'numberOfEvents': 2, 'executionTime': 1.65625, 'maxVelocity': 176.76276048411435, 'drogueTriggerTime': 22.40952380952381, 'drogueInflatedTime': 24.538333812371658, 'drogueInflatedVelocity': 30.725973699539086}
{'outOfRailTime': 0.2978868018580106, 'outOfRailVelocity': 17.779481242557917, 'apogeeTime': 28.143902398177506, 'apogeeAltitude': 3437.0377014367987, 'apogeeX': 634.2088345625962, 'apogeeY': 271.08029274067553, 'impactTime': 234.54473439029098, 'impactX': 1059.6995465522818, 'impactY': 359.8644513875967, 'impactVelocity': -8.870065777034288, 'initialStaticMargin': 2.693991935514753, 'outOfRailStaticMargin': 2.7446399821920857, 'finalStaticMargin': 3.584818326301088, 'numberOfEvents': 2, 'executionTime': 2.625, 'maxVelocity': 250.6793507091844, 'drogueTriggerTime': 26.42857142857143, 'drogueInflatedTime': 27.177360730016606, 'drogueInflatedVelocity': 25.931137967697566}
{'outOfRailTime': 0.2622318077175705, 'outOfRailVelocity': 18.016048532678038, 'apogeeTime': 29.331117242526815, 'apogeeAltitude': 3861.7672845563393, 'apogeeX': 525.7602743312901, 'apogeeY': 179.10636156404712, 'impactTime': 251.06925574933499, 'impactX': 1094.6720949961773, 'impactY': -1.6423810552621898, 'impactVelocity': -8.263486320005633, 'initialStaticMargin': 2.3888884844249496, 'outOfRailStaticMargin': 2.43141530461942, 'finalStaticMargin': 3.1962825036344924, 'numberOfEvents': 2, 'executionTime': 2.671875, 'maxVelocity': 274.49121374005955, 'drogueTriggerTime': 27.809523809523814, 'drogueInflatedTime': 28.275929647935996, 'drogueInflatedVelocity': 20.57855552996745}
{'outOfRailTime': 0.31178193466941156, 'outOfRailVelocity': 16.77176628442489, 'apogeeTime': 26.28673893640499, 'apogeeAltitude': 2926.036881839025, 'apogeeX': 709.7989344605858, 'apogeeY': 353.5288236549189, 'impactTime': 210.0682139644147, 'impactX': 876.6912480032614, 'impactY': 350.65856235503423, 'impactVelocity': -8.420695475316638, 'initialStaticMargin': 1.5646681234751159, 'outOfRailStaticMargin': 1.6207972994795432, 'finalStaticMargin': 2.4924709193672707, 'numberOfEvents': 2, 'executionTime': 2.15625, 'maxVelocity': 224.6409896085958, 'drogueTriggerTime': 24.80952380952381, 'drogueInflatedTime': 25.277348832202172, 'drogueInflatedVelocity': 31.88281856956669}
{'outOfRailTime': 0.29694463907519986, 'outOfRailVelocity': 18.351795842666963, 'apogeeTime': 30.991145103144135, 'apogeeAltitude': 4275.642090042696, 'apogeeX': 1015.0030505473025, 'apogeeY': 465.8810287410345, 'impactTime': 278.2067052697818, 'impactX': 1872.4317948855835, 'impactY': 457.2522177729266, 'impactVelocity': -7.535155446218526, 'initialStaticMargin': 2.2942972485212856, 'outOfRailStaticMargin': 2.3424729598933993, 'finalStaticMargin': 3.26570111257325, 'numberOfEvents': 2, 'executionTime': 2.828125, 'maxVelocity': 289.11004122329206, 'drogueTriggerTime': 29.561904761904763, 'drogueInflatedTime': 30.37596775027984, 'drogueInflatedVelocity': 36.408207614636396}
{'outOfRailTime': 0.33989163695831287, 'outOfRailVelocity': 14.231760977259384, 'apogeeTime': 27.226361462586034, 'apogeeAltitude': 3040.2895933428126, 'apogeeX': 845.7377129054668, 'apogeeY': 450.14067130381454, 'impactTime': 221.59275355594912, 'impactX': 1074.6541738385654, 'impactY': 471.4731921530628, 'impactVelocity': -7.765093579552339, 'initialStaticMargin': 1.913136581677057, 'outOfRailStaticMargin': 1.956049594400559, 'finalStaticMargin': 2.810736794178676, 'numberOfEvents': 2, 'executionTime': 2.125, 'maxVelocity': 228.90327251842174, 'drogueTriggerTime': 25.82857142857143, 'drogueInflatedTime': 27.099782122723592, 'drogueInflatedVelocity': 36.386937760456235}
{'outOfRailTime': 0.31150072591135036, 'outOfRailVelocity': 15.594413770777152, 'apogeeTime': 28.41657629027776, 'apogeeAltitude': 3407.8717142321366, 'apogeeX': 657.6168086808499, 'apogeeY': 220.09119821323804, 'impactTime': 221.85402187656544, 'impactX': 1051.4038096831039, 'impactY': 305.7038327737317, 'impactVelocity': -9.078605027998854, 'initialStaticMargin': 2.249766551373697, 'outOfRailStaticMargin': 2.28056060294968, 'finalStaticMargin': 2.8428361977825944, 'numberOfEvents': 2, 'executionTime': 2.4375, 'maxVelocity': 242.5393032461606, 'drogueTriggerTime': 27.23809523809524, 'drogueInflatedTime': 28.9041010459948, 'drogueInflatedVelocity': 25.77951176451185}
{'outOfRailTime': 0.32593208011163805, 'outOfRailVelocity': 15.521370097905253, 'apogeeTime': 25.91752254129315, 'apogeeAltitude': 2785.449707670636, 'apogeeX': 363.9709532348082, 'apogeeY': 138.5882604268209, 'impactTime': 191.874847313129, 'impactX': 472.0687646640771, 'impactY': 121.09137743845737, 'impactVelocity': -8.96318594720931, 'initialStaticMargin': 1.4502532220305184, 'outOfRailStaticMargin': 1.4961762746692893, 'finalStaticMargin': 2.2415345664016986, 'numberOfEvents': 2, 'executionTime': 2.078125, 'maxVelocity': 214.1814639326718, 'drogueTriggerTime': 24.61904761904762, 'drogueInflatedTime': 25.61338232994072, 'drogueInflatedVelocity': 15.821408058563543}
{'outOfRailTime': 0.28004318843040327, 'outOfRailVelocity': 16.32392180264212, 'apogeeTime': 30.721953576498837, 'apogeeAltitude': 4221.379725266903, 'apogeeX': 863.8100170443598, 'apogeeY': 292.04608963699786, 'impactTime': 278.36398918331236, 'impactX': 1916.6509310638996, 'impactY': 507.39063993146834, 'impactVelocity': -8.263653092091898, 'initialStaticMargin': 1.7892484110800628, 'outOfRailStaticMargin': 1.8142138368013163, 'finalStaticMargin': 2.3538181859596845, 'numberOfEvents': 2, 'executionTime': 3.0625, 'maxVelocity': 288.05574751866465, 'drogueTriggerTime': 29.42857142857143, 'drogueInflatedTime': 31.599022455430998, 'drogueInflatedVelocity': 30.97054450742388}
{'outOfRailTime': 0.29147834522023647, 'outOfRailVelocity': 17.51154430636338, 'apogeeTime': 27.943543597949024, 'apogeeAltitude': 3435.876605038721, 'apogeeX': 534.8423523666846, 'apogeeY': 16.999447438815785, 'impactTime': 209.95668803819794, 'impactX': 1016.1670546735368, 'impactY': -17.48908134706982, 'impactVelocity': -9.063381881158836, 'initialStaticMargin': 2.251940354128343, 'outOfRailStaticMargin': 2.2856575875859106, 'finalStaticMargin': 2.846069278885236, 'numberOfEvents': 2, 'executionTime': 2.34375, 'maxVelocity': 249.57014976215382, 'drogueTriggerTime': 26.666666666666668, 'drogueInflatedTime': 28.25615115274057, 'drogueInflatedVelocity': 19.84652016077235}
{'outOfRailTime': 0.3322980227576211, 'outOfRailVelocity': 14.575607518225157, 'apogeeTime': 26.07752285300172, 'apogeeAltitude': 2743.5586332871335, 'apogeeX': 595.120682934673, 'apogeeY': 169.0601722132773, 'impactTime': 177.10118538404535, 'impactX': 773.7346775684317, 'impactY': 229.37877805051244, 'impactVelocity': -10.190838524622047, 'initialStaticMargin': 2.55222817249995, 'outOfRailStaticMargin': 2.598005217279991, 'finalStaticMargin': 3.3920445607006515, 'numberOfEvents': 2, 'executionTime': 1.84375, 'maxVelocity': 212.352651887093, 'drogueTriggerTime': 24.6, 'drogueInflatedTime': 25.263336165832737, 'drogueInflatedVelocity': 25.77267567319583}
{'outOfRailTime': 0.29215845170282795, 'outOfRailVelocity': 16.54223465611049, 'apogeeTime': 30.219384174662427, 'apogeeAltitude': 3985.0701821748307, 'apogeeX': 747.874971815643, 'apogeeY': 159.19834241880147, 'impactTime': 261.02528693819, 'impactX': 1647.466603416605, 'impactY': 337.58383195304594, 'impactVelocity': -8.1686071138494, 'initialStaticMargin': 1.9896253015253174, 'outOfRailStaticMargin': 2.033667066516263, 'finalStaticMargin': 2.9278858188286865, 'numberOfEvents': 2, 'executionTime': 2.640625, 'maxVelocity': 272.7340808967218, 'drogueTriggerTime': 28.685714285714287, 'drogueInflatedTime': 29.497207738487017, 'drogueInflatedVelocity': 26.453249973577744}
